SimulationID,NodeID,NodeType,EnergyConsumed
1318,22,Relay/Other,337,560000
1318,23,Malicious Server,404,600000
1318,24,Malicious Server,375,700000
1318,25,Client,7427,070000
1318,26,Relay/Other,92,480000
1318,27,Relay/Other,3335,640000
1318,28,Malicious Server,0,300000
1318,29,Benevolent Server,369,920000
1318,30,Malicious Server,106,660000
1318,31,Malicious Server,557,830000
1318,32,Malicious Server,159,590000
1318,33,Malicious Server,1,350000
1318,34,Client,1629,010000
1318,35,Malicious Server,391,550000
1318,36,Malicious Server,239,880000
1318,37,Malicious Server,286,760000
1318,38,Malicious Server,5728,840000
1318,39,Malicious Server,300,560000
1318,40,Malicious Server,132,940000
1318,41,Benevolent Server,442,070000
1318,42,Malicious Server,294,780000
1318,43,Client,4834,240000
1318,44,Malicious Server,283,220000
1318,45,Relay/Other,0,300000
1318,46,Benevolent Server,240,460000
1318,47,Malicious Server,399,130000
1318,48,Client,4250,020000
1318,49,Malicious Server,284,930000
1318,50,Malicious Server,75,140000
1319,1,Malicious Server,89,600000
1319,2,Malicious Server,2009,780000
1319,3,Client,7267,880000
1319,4,Benevolent Server,512,190000
1319,5,Malicious Server,1065,080000
1319,6,Benevolent Server,322,560000
1319,7,Client,8308,900000
1319,8,Benevolent Server,439,540000
1319,9,Malicious Server,89,600000
1319,10,Benevolent Server,351,840000
1319,11,Relay/Other,951,920000
1319,12,Malicious Server,4658,960000
1319,13,Malicious Server,5840,070000
1319,14,Malicious Server,466,340000
1319,15,Malicious Server,942,790000
1319,16,Malicious Server,143,360000
1319,17,Relay/Other,322,720000
1319,18,Benevolent Server,517,220000
1319,19,Malicious Server,369,050000
1319,20,Malicious Server,421,120000
1319,21,Client,4840,680000
1319,22,Malicious Server,3330,200000
1319,23,Malicious Server,460,970000
1319,24,Benevolent Server,437,140000
1319,25,Malicious Server,2152,560000
1319,26,Benevolent Server,394,240000
1319,27,Malicious Server,7081,170000
1319,28,Client,7821,940000
1319,29,Malicious Server,718,150000
1319,30,Benevolent Server,278,080000
1319,31,Malicious Server,10148,700000
1319,32,Malicious Server,505,310000
1319,33,Benevolent Server,258,740000
1319,34,Malicious Server,188,160000
1319,35,Client,6926,410000
1319,36,Malicious Server,5251,070000
1319,37,Client,2744,550000
1319,38,Malicious Server,8005,010000
1319,39,Malicious Server,613,850000
1319,40,Malicious Server,746,650000
1319,41,Malicious Server,6343,590000
1319,42,Malicious Server,125,440000
1319,43,Malicious Server,2822,950000
1319,44,Malicious Server,179,200000
1319,45,Client,7674,860000
1319,46,Malicious Server,9232,010000
1319,47,Malicious Server,634,690000
1319,48,Benevolent Server,704,440000
1319,49,Relay/Other,8994,420000
1319,50,Client,6239,180000
1320,1,Malicious Server,43,400000
1320,2,Malicious Server,2,100000
1320,3,Malicious Server,44,640000
1320,4,Malicious Server,55,800000
1320,5,Malicious Server,63,180000
1320,6,Benevolent Server,90,200000
1320,7,Benevolent Server,44,710000
1320,8,Benevolent Server,65,360000
1320,9,Client,4475,100000
1320,10,Benevolent Server,49,600000
1320,11,Malicious Server,128,790000
1320,12,Client,7072,160000
1320,13,Malicious Server,60,990000
1320,14,Client,3875,700000
1320,15,Malicious Server,39,600000
1320,16,Malicious Server,90,000000
1320,17,Client,2395,040000
1320,18,Benevolent Server,200,140000
1320,19,Client,2675,160000
1320,20,Benevolent Server,219,030000
1320,21,Benevolent Server,3,640000
1320,22,Benevolent Server,114,000000
1320,23,Malicious Server,47,040000
1320,24,Benevolent Server,79,440000
1320,25,Benevolent Server,196,410000
1320,26,Malicious Server,248,500000
1320,27,Malicious Server,111,780000
1320,28,Benevolent Server,364,440000
1320,29,Malicious Server,134,930000
1320,30,Benevolent Server,8,610000
1320,31,Malicious Server,92,880000
1320,32,Benevolent Server,1,680000
1320,33,Malicious Server,3817,380000
1320,34,Malicious Server,0,000000
1320,35,Malicious Server,35,840000
1320,36,Client,2392,080000
1320,37,Malicious Server,133,100000
1320,38,Benevolent Server,75,020000
1320,39,Malicious Server,204,700000
1320,40,Relay/Other,40,320000
1320,41,Malicious Server,0,000000
1320,42,Malicious Server,183,690000
1320,43,Benevolent Server,44,800000
1320,44,Benevolent Server,145,220000
1320,45,Malicious Server,111,690000
1320,46,Client,18694,630000
1320,47,Malicious Server,15,990000
1320,48,Malicious Server,143,040000
1320,49,Benevolent Server,136,180000
1320,50,Malicious Server,133,100000
1321,1,Malicious Server,40,500000
1321,2,Client,9372,640000
1321,3,Malicious Server,326,380000
1321,4,Malicious Server,1485,030000
1321,5,Benevolent Server,527,590000
1321,6,Client,43,600000
1321,7,Benevolent Server,162,500000
1321,8,Malicious Server,875,760000
1321,9,Client,4071,590000
1321,10,Malicious Server,289,520000
1321,11,Benevolent Server,142,180000
1321,12,Malicious Server,105,470000
1321,13,Relay/Other,1157,720000
1321,14,Malicious Server,2,080000
1321,15,Malicious Server,507,480000
1321,16,Relay/Other,7,770000
1321,17,Malicious Server,544,490000
1321,18,Client,2819,720000
1321,19,Malicious Server,36,720000
1321,20,Benevolent Server,49,320000
1321,21,Malicious Server,6,720000
1321,22,Malicious Server,362,900000
1321,23,Client,4052,900000
1321,24,Malicious Server,310,720000
1321,25,Benevolent Server,10,080000
1321,26,Benevolent Server,32,850000
1321,27,Malicious Server,302,320000
1321,28,Malicious Server,399,320000
1321,29,Client,3978,300000
1321,30,Malicious Server,128,490000
1321,31,Malicious Server,285,300000
1321,32,Malicious Server,4,620000
1321,33,Malicious Server,1,200000
1321,34,Malicious Server,2,080000
1321,35,Benevolent Server,397,860000
1321,36,Benevolent Server,351,140000
1321,37,Client,11500,750000
1321,38,Malicious Server,5259,230000
1321,39,Malicious Server,5636,910000
1321,40,Client,7330,660000
1321,41,Client,34,880000
1321,42,Malicious Server,3,230000
1321,43,Malicious Server,2,600000
1321,44,Malicious Server,305,420000
1321,45,Malicious Server,4,420000
1321,46,Malicious Server,136,530000
1321,47,Malicious Server,69,440000
1321,48,Malicious Server,211,670000
1321,49,Malicious Server,47,740000
1321,50,Malicious Server,2,890000
1322,1,Benevolent Server,235,560000
1322,2,Client,6137,380000
1322,3,Benevolent Server,254,710000
1322,4,Malicious Server,7993,200000
1322,5,Malicious Server,3888,740000
1322,6,Relay/Other,30,400000
1322,7,Malicious Server,33,440000
1322,8,Malicious Server,5546,610000
1322,9,Malicious Server,0,000000
1322,10,Benevolent Server,0,000000
1322,11,Malicious Server,30,400000
1322,12,Malicious Server,32,100000
1322,13,Malicious Server,140,120000
1322,14,Malicious Server,36,600000
1322,15,Malicious Server,95,210000
1322,16,Malicious Server,85,880000
1322,17,Malicious Server,192,240000
1322,18,Client,3310,710000
1322,19,Malicious Server,3937,100000
1322,20,Malicious Server,72,620000
1322,21,Malicious Server,126,820000
1322,22,Malicious Server,34,960000
1322,23,Malicious Server,57,000000
1322,24,Benevolent Server,48,640000
1322,25,Malicious Server,69,860000
1322,26,Malicious Server,155,470000
1322,27,Benevolent Server,16,720000
1322,28,Malicious Server,126,560000
1322,29,Client,0,000000
1322,30,Malicious Server,34,960000
1322,31,Client,3911,050000
1322,32,Client,7922,960000
1322,33,Malicious Server,74,960000
1322,34,Benevolent Server,148,080000
1322,35,Malicious Server,1200,500000
1322,36,Malicious Server,101,580000
1322,37,Benevolent Server,67,310000
1322,38,Malicious Server,106,400000
1322,39,Client,21873,650000
1322,40,Malicious Server,13446,640000
1322,41,Client,0,000000
1322,42,Malicious Server,25,840000
1322,43,Malicious Server,50,160000
1322,44,Benevolent Server,192,370000
1322,45,Relay/Other,54,240000
1322,46,Malicious Server,47,120000
1322,47,Relay/Other,4977,240000
1322,48,Malicious Server,7001,080000
1322,49,Malicious Server,42,550000
1322,50,Malicious Server,131,080000
1323,1,Malicious Server,739,870000
1323,2,Malicious Server,8,640000
1323,3,Benevolent Server,634,450000
1323,4,Malicious Server,313,920000
1323,5,Malicious Server,8,400000
1323,6,Benevolent Server,1,260000
1323,7,Benevolent Server,538,410000
1323,8,Malicious Server,8,880000
1323,9,Client,6599,030000
1323,10,Benevolent Server,573,030000
1323,11,Benevolent Server,412,080000
1323,12,Malicious Server,6325,020000
1323,13,Benevolent Server,135,340000
1323,14,Benevolent Server,69,760000
1323,15,Benevolent Server,420,980000
1323,16,Malicious Server,1612,230000
1323,17,Relay/Other,14630,950000
1323,18,Malicious Server,465,510000
1323,19,Malicious Server,577,760000
1323,20,Benevolent Server,550,550000
1323,21,Benevolent Server,5,060000
1323,22,Malicious Server,3,450000
1323,23,Malicious Server,361,350000
1323,24,Malicious Server,4382,300000
1323,25,Malicious Server,2,080000
1323,26,Benevolent Server,438,120000
1323,27,Malicious Server,476,760000
1323,28,Benevolent Server,1,700000
1323,29,Malicious Server,0,000000
1323,30,Malicious Server,3819,760000
1323,31,Malicious Server,5256,610000
1323,32,Malicious Server,1,870000
1323,33,Client,10438,330000
1323,34,Benevolent Server,9,430000
1323,35,Relay/Other,5559,080000
1323,36,Malicious Server,383,500000
1323,37,Client,1807,830000
1323,38,Malicious Server,218,760000
1323,39,Client,3958,240000
1323,40,Client,8673,770000
1323,41,Benevolent Server,2,080000
1323,42,Malicious Server,865,790000
1323,43,Malicious Server,530,480000
1323,44,Malicious Server,1638,830000
1323,45,Malicious Server,3473,730000
1323,46,Benevolent Server,229,490000
1323,47,Client,5523,860000
1323,48,Client,12383,850000
1323,49,Malicious Server,333,850000
1323,50,Client,8881,410000
1324,1,Relay/Other,0,550000
1324,2,Benevolent Server,300,220000
1324,3,Malicious Server,8,250000
1324,4,Malicious Server,13,530000
1324,5,Benevolent Server,4,800000
1324,6,Benevolent Server,175,100000
1324,7,Benevolent Server,8,580000
1324,8,Malicious Server,19,470000
1324,9,Benevolent Server,66,250000
1324,10,Malicious Server,12,210000
1324,11,Malicious Server,14,190000
1324,12,Malicious Server,4484,780000
1324,13,Malicious Server,1,170000
1324,14,Malicious Server,1,560000
1324,15,Relay/Other,882,160000
1324,16,Malicious Server,4,950000
1324,17,Malicious Server,25,520000
1324,18,Malicious Server,5093,870000
1324,19,Malicious Server,60,000000
1324,20,Malicious Server,6403,630000
1324,21,Malicious Server,38,150000
1324,22,Benevolent Server,5,280000
1324,23,Malicious Server,3,520000
1324,24,Malicious Server,6433,490000
1324,25,Malicious Server,8477,060000
1324,26,Malicious Server,55,370000
1324,27,Client,5226,300000
1324,28,Benevolent Server,11,550000
1324,29,Benevolent Server,103,510000
1324,30,Malicious Server,837,850000
1324,31,Malicious Server,6,720000
1324,32,Malicious Server,5,610000
1324,33,Malicious Server,12,210000
1324,34,Benevolent Server,4,350000
1324,35,Client,2981,300000
1324,36,Benevolent Server,0,500000
1324,37,Malicious Server,11,520000
1324,38,Benevolent Server,60,980000
1324,39,Malicious Server,18,880000
1324,40,Malicious Server,8,960000
1324,41,Relay/Other,6,150000
1324,42,Client,3193,200000
1324,43,Malicious Server,57,750000
1324,44,Malicious Server,84,640000
1324,45,Benevolent Server,60,760000
1324,46,Malicious Server,992,420000
1324,47,Benevolent Server,64,480000
1324,48,Benevolent Server,0,840000
1324,49,Benevolent Server,120,440000
1324,50,Malicious Server,50,840000
1325,1,Malicious Server,25,200000
1325,2,Malicious Server,67,200000
1325,3,Benevolent Server,383,510000
1325,4,Malicious Server,264,140000
1325,5,Benevolent Server,218,010000
1325,6,Malicious Server,295,280000
1325,7,Malicious Server,237,930000
1325,8,Malicious Server,91,200000
1325,9,Client,25,200000
1325,10,Malicious Server,15,600000
1325,11,Client,4888,180000
1325,12,Malicious Server,100,800000
1325,13,Malicious Server,48,000000
1325,14,Benevolent Server,299,620000
1325,15,Benevolent Server,136,750000
1325,16,Malicious Server,2418,750000
1325,17,Benevolent Server,268,140000
1325,18,Malicious Server,22,800000
1325,19,Malicious Server,33,600000
1325,20,Benevolent Server,330,400000
1325,21,Malicious Server,67,200000
1325,22,Malicious Server,336,840000
1325,23,Malicious Server,105,600000
1325,24,Malicious Server,76,960000
1325,25,Malicious Server,24,000000
1325,26,Benevolent Server,230,700000
1325,27,Malicious Server,955,510000
1325,28,Client,2733,570000
1325,29,Benevolent Server,62,400000
1325,30,Benevolent Server,459,900000
1325,31,Malicious Server,220,800000
1325,32,Malicious Server,81,600000
1325,33,Malicious Server,278,400000
1325,34,Malicious Server,195,340000
1325,35,Benevolent Server,168,000000
1325,36,Malicious Server,62,400000
1325,37,Malicious Server,249,820000
1325,38,Malicious Server,368,440000
1325,39,Benevolent Server,225,600000
1325,40,Malicious Server,213,260000
1325,41,Malicious Server,401,780000
1325,42,Malicious Server,7038,710000
1325,43,Malicious Server,482,090000
1325,44,Malicious Server,0,000000
1325,45,Client,7650,060000
1325,46,Malicious Server,185,710000
1325,47,Malicious Server,177,600000
1325,48,Malicious Server,138,910000
1325,49,Client,6667,780000
1325,50,Malicious Server,110,170000
1326,1,Malicious Server,12,760000
1326,2,Client,4467,450000
1326,3,Malicious Server,241,400000
1326,4,Benevolent Server,55,470000
1326,5,Malicious Server,29,640000
1326,6,Malicious Server,117,460000
1326,7,Malicious Server,5858,540000
1326,8,Malicious Server,72,480000
1326,9,Malicious Server,15,840000
1326,10,Malicious Server,8,800000
1326,11,Benevolent Server,129,060000
1326,12,Malicious Server,148,770000
1326,13,Malicious Server,12,760000
1326,14,Malicious Server,29,500000
1326,15,Benevolent Server,23,220000
1326,16,Relay/Other,3208,220000
1326,17,Malicious Server,207,730000
1326,18,Relay/Other,181,340000
1326,19,Malicious Server,79,420000
1326,20,Benevolent Server,13,860000
1326,21,Relay/Other,87,100000
1326,22,Benevolent Server,240,350000
1326,23,Benevolent Server,11,340000
1326,24,Benevolent Server,249,460000
1326,25,Benevolent Server,19,200000
1326,26,Client,10056,150000
1326,27,Malicious Server,55,950000
1326,28,Malicious Server,336,080000
1326,29,Benevolent Server,11,970000
1326,30,Malicious Server,23,400000
1326,31,Benevolent Server,74,640000
1326,32,Client,10890,460000
1326,33,Malicious Server,55,040000
1326,34,Benevolent Server,42,340000
1326,35,Malicious Server,28,080000
1326,36,Malicious Server,199,840000
1326,37,Malicious Server,76,240000
1326,38,Malicious Server,113,210000
1326,39,Benevolent Server,179,220000
1326,40,Malicious Server,135,670000
1326,41,Client,8384,690000
1326,42,Client,36,580000
1326,43,Client,17910,340000
1326,44,Benevolent Server,51,820000
1326,45,Malicious Server,438,960000
1326,46,Malicious Server,289,020000
1326,47,Client,10959,450000
1326,48,Benevolent Server,320,130000
1326,49,Client,7672,770000
1326,50,Malicious Server,0,000000
1327,1,Benevolent Server,0,000000
1327,2,Client,10242,090000
1327,3,Malicious Server,259,670000
1327,4,Benevolent Server,287,710000
1327,5,Malicious Server,19,320000
1327,6,Malicious Server,599,740000
1327,7,Malicious Server,448,640000
1327,8,Malicious Server,7202,830000
1327,9,Malicious Server,217,310000
1327,10,Malicious Server,201,040000
1327,11,Benevolent Server,507,100000
1327,12,Client,1218,780000
1327,13,Client,5913,120000
1327,14,Malicious Server,181,150000
1327,15,Benevolent Server,514,720000
1327,16,Malicious Server,483,690000
1327,17,Client,6369,520000
1327,18,Malicious Server,463,150000
1327,19,Benevolent Server,16,150000
1327,20,Malicious Server,343,140000
1327,21,Benevolent Server,189,000000
1327,22,Malicious Server,10746,610000
1327,23,Benevolent Server,231,000000
1327,24,Malicious Server,168,000000
1327,25,Malicious Server,0,000000
1327,26,Malicious Server,13431,870000
1327,27,Malicious Server,91,260000
1327,28,Client,3407,670000
1327,29,Malicious Server,126,780000
1327,30,Malicious Server,224,000000
1327,31,Benevolent Server,294,000000
1327,32,Malicious Server,197,860000
1327,33,Benevolent Server,161,000000
1327,34,Client,8047,440000
1327,35,Malicious Server,371,000000
1327,36,Malicious Server,210,000000
1327,37,Benevolent Server,49,000000
1327,38,Benevolent Server,364,000000
1327,39,Malicious Server,8812,850000
1327,40,Malicious Server,11573,220000
1327,41,Benevolent Server,133,000000
1327,42,Malicious Server,301,600000
1327,43,Malicious Server,1550,960000
1327,44,Benevolent Server,209,490000
1327,45,Client,6421,870000
1327,46,Benevolent Server,387,540000
1327,47,Malicious Server,1062,710000
1327,48,Malicious Server,133,000000
1327,49,Malicious Server,406,000000
1327,50,Benevolent Server,196,000000
1328,1,Malicious Server,247,700000
1328,2,Malicious Server,127,680000
1328,3,Malicious Server,655,240000
1328,4,Malicious Server,451,660000
1328,5,Benevolent Server,327,000000
1328,6,Client,13874,290000
1328,7,Malicious Server,16420,070000
1328,8,Client,4250,540000
1328,9,Malicious Server,839,240000
1328,10,Client,4728,030000
